Foldername,Line Number,B-Moses,B-Norm,B-NLTK,Rouge-L,METEOR
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3516,0.33,7.03,7.40,0.167,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3517,0.50,18.28,11.23,0.364,0.24
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3518,0.16,0.64,1.65,0.053,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3519,0.17,5.50,7.99,0.118,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3520,0.25,7.22,8.39,0.133,0.18
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3521,0.21,1.81,2.61,0.154,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3522,0.15,4.62,6.66,0.148,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3523,0.07,0.06,0.10,0.143,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3524,0.07,1.14,1.88,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3525,0.04,2.95,4.75,0.071,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3526,0.10,9.79,7.58,0.25,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3527,0.18,9.45,3.72,0.182,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3528,0.06,1.07,0.00,0.182,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3529,0.11,12.58,6.20,0,0.36
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3530,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3531,0.22,9.95,8.98,0.154,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3532,0.05,1.47,2.32,0.1,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3533,0.75,17.23,11.82,0.25,0.42
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3534,0.17,1.19,0.08,0.216,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3535,0.17,8.91,7.70,0.143,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3536,0.13,3.95,2.26,0.125,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3537,0.28,3.25,5.64,0.2,0.22
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3538,0.00,2.53,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3539,0.00,9.94,0.00,0.182,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3540,0.11,5.33,3.05,0.167,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3541,0.05,6.21,3.13,0.095,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3542,0.02,1.01,0.27,0,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3543,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3544,0.00,0.00,0.00,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3545,0.08,1.96,0.34,0.2,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3546,0.26,7.11,4.79,0.154,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3547,0.17,10.86,7.70,0,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3548,0.55,13.45,12.58,0.267,0.33
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3549,0.08,4.30,7.22,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3550,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3551,0.17,16.15,8.25,0.182,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3552,0.17,9.66,7.77,0.273,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3553,0.12,13.89,8.02,0.167,0.32
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3554,0.21,5.00,2.85,0.16,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3555,0.19,6.66,7.58,0.174,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3556,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3557,0.12,8.18,7.40,0.154,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3558,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3559,0.00,1.12,0.00,0,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3560,0.12,5.80,7.13,0.111,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3561,0.03,1.89,0.86,0,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3562,0.40,17.18,13.26,0.16,0.18
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3563,0.12,9.91,7.70,0.222,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3564,0.14,12.19,0.00,0.182,0.14
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3565,0.04,1.65,1.33,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3566,0.43,18.28,11.91,0.25,0.21
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3567,2.20,45.97,40.73,0.889,0.91
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3568,0.40,19.21,10.08,0.444,0.19
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3569,0.22,8.90,7.08,0.2,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3570,0.00,7.56,0.00,0.167,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3571,0.50,14.17,12.54,0.154,0.31
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3572,0.30,2.84,3.55,0.214,0.18
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3573,0.07,3.90,3.34,0.167,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3574,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3575,0.11,8.91,7.48,0.133,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3576,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3577,0.60,12.61,7.48,0.182,0.45
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3578,0.12,5.71,0.00,0.154,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3579,0.07,4.71,7.06,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3580,0.38,10.77,9.38,0.267,0.37
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3581,0.07,0.73,1.48,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3582,0.02,0.03,0.05,0.067,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3583,0.12,14.25,0.00,0.182,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3584,0.17,10.86,7.70,0.182,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3585,0.33,11.73,9.62,0.167,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3586,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3587,1.50,30.64,17.19,0.6,0.77
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3588,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3589,0.25,7.03,7.40,0,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3590,0.33,6.90,8.02,0.154,0.14
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3591,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3592,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3593,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3594,0.16,3.23,6.40,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3595,0.33,6.74,8.78,0.133,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3596,0.00,4.15,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3597,0.14,0.40,0.10,0.125,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3598,0.33,24.03,8.98,0.286,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3599,0.25,9.60,8.02,0.286,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3600,0.00,0.00,0.00,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3601,0.13,3.40,3.33,0.154,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3602,0.25,6.90,8.98,0.143,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3603,0.00,0.00,0.00,0,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3604,0.00,0.00,0.00,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3605,0.08,5.49,7.17,0.125,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3606,0.00,0.16,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3607,0.06,0.06,0.05,0.095,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3608,0.27,7.51,7.72,0.167,0.29
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3609,0.44,19.31,5.19,0.667,0.30
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3610,0.25,9.48,5.84,0.333,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3611,0.14,2.16,4.64,0.083,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3612,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3613,0.31,7.01,8.98,0.19,0.18
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3614,0.03,0.01,0.01,0.074,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3615,0.00,0.00,0.00,0,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3616,1.00,25.28,15.32,0.444,0.59
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3617,0.10,7.41,4.04,0.095,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3618,0.07,0.43,0.30,0.138,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3619,1.14,11.57,12.97,0.267,0.44
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3620,0.11,12.58,6.20,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3621,0.20,7.56,7.33,0.154,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3622,0.14,6.16,7.27,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3623,0.15,4.25,8.02,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3624,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3625,0.50,12.59,11.23,0.364,0.25
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3626,0.29,0.93,1.30,0.16,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3627,0.10,4.54,3.30,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3628,0.50,11.82,11.31,0.25,0.30
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3629,0.36,10.47,10.61,0.308,0.24
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3630,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3631,0.07,7.01,4.03,0,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3632,0.07,3.67,4.03,0.125,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3633,0.00,4.15,0.00,0,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3634,0.14,10.86,7.70,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3635,0.18,7.64,8.13,0.118,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3636,0.23,5.76,7.92,0.273,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3637,0.07,2.98,2.45,0.087,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3638,0.00,12.19,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3639,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3640,0.00,16.99,0.00,0.222,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3641,0.38,8.59,8.44,0.364,0.25
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3642,0.21,3.07,0.70,0.133,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3643,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3644,0.18,4.00,3.72,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3645,0.07,9.44,5.77,0.235,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3646,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3647,0.33,9.79,7.58,0.2,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3648,0.17,14.49,7.35,0.167,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3649,1.00,15.01,15.06,0.533,0.54
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3650,1.00,19.71,18.66,0.261,0.39
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3651,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3652,0.44,5.60,8.39,0.087,0.19
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3653,0.13,7.95,4.76,0.267,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3654,0.15,4.82,0.00,0.133,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3655,0.71,7.38,9.73,0.308,0.24
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3656,0.23,8.15,8.82,0.111,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3657,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3658,0.12,0.15,0.19,0.154,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3659,0.00,7.35,0.00,0.125,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3660,0.11,9.03,7.84,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3661,0.42,13.53,10.50,0.5,0.21
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3662,0.12,0.37,1.54,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3663,0.09,1.78,1.98,0.148,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3664,0.08,10.01,5.70,0.167,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3665,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3666,0.17,8.91,7.48,0.133,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3667,0.13,0.20,0.15,0.071,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3668,0.12,12.19,7.84,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3669,0.27,10.00,9.39,0.333,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3670,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3671,0.00,16.15,0.00,0.182,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3672,0.33,7.81,8.02,0,0.21
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3673,0.14,7.63,0.00,0.167,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3674,0.30,10.77,9.38,0.182,0.19
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3675,0.33,8.99,8.25,0.143,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3676,0.07,0.31,0.41,0.095,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3677,0.08,1.42,2.79,0.044,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3678,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3679,0.00,0.00,0.00,0,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3680,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3681,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3682,0.13,2.30,2.99,0.143,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3683,0.06,1.93,1.71,0,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3684,0.00,1.47,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3685,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3686,0.20,10.60,8.55,0.143,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3687,0.40,7.33,8.13,0.133,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3688,0.05,2.61,0.83,0.143,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3689,0.33,10.49,8.49,0.182,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3690,0.10,6.57,7.22,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3691,0.07,2.66,4.59,0.091,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3692,0.15,2.21,1.50,0.19,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3693,0.15,9.82,7.87,0,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3694,0.12,8.18,7.40,0,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3695,0.05,1.08,2.03,0.105,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3696,0.02,0.26,0.13,0.074,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3697,0.08,2.73,0.20,0.125,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3698,0.10,1.42,3.30,0.182,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3699,0.04,0.18,0.25,0.059,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3700,0.12,3.38,5.35,0.16,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3701,0.08,3.31,6.39,0.08,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3702,0.07,2.37,1.62,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3703,0.56,11.99,10.42,0.4,0.44
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3704,0.04,0.63,0.63,0.125,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3705,0.21,5.82,7.48,0.167,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3706,0.06,2.90,0.00,0.182,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3707,0.12,11.03,7.84,0.143,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3708,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3709,0.29,14.49,9.27,0.182,0.21
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3710,0.17,8.92,8.25,0.211,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3711,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3712,0.09,7.08,7.48,0.125,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3713,0.00,8.26,0.00,0.2,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3714,0.11,12.58,6.20,0.2,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3715,0.08,2.42,0.00,0.091,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3716,0.50,18.28,9.62,0.4,0.24
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3717,0.18,11.24,4.65,0.167,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3718,0.06,2.33,1.00,0.167,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3719,0.40,6.52,7.92,0.133,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3720,0.17,13.89,8.02,0.182,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3721,0.02,0.00,0.00,0.056,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3722,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3723,0.40,14.67,10.86,0.353,0.21
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3724,0.12,0.47,0.71,0.047,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3725,0.03,0.03,0.23,0.044,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3726,0.08,7.81,0.00,0.154,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3727,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3728,0.15,4.81,5.85,0.231,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3729,0.22,10.73,9.27,0.133,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3730,0.60,15.54,19.36,0.308,0.29
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3731,0.09,4.71,7.22,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3732,0.15,0.24,0.24,0.207,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3733,0.43,5.92,8.44,0.19,0.18
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3734,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3735,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3736,0.04,0.26,0.11,0.074,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3737,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3738,0.11,12.43,7.08,0,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3739,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3740,0.33,17.33,7.35,0.444,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3741,0.09,0.15,0.67,0.062,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3742,0.20,13.89,8.02,0.222,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3743,0.11,1.01,3.65,0.111,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3744,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3745,0.33,9.73,9.27,0.333,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3746,0.08,9.05,6.30,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3747,0.13,0.98,2.19,0.24,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3748,0.06,3.04,4.22,0.125,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3749,0.12,0.34,0.85,0.091,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3750,0.27,13.84,9.47,0.286,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3751,0.17,6.08,5.84,0.25,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3752,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3753,0.13,2.11,1.18,0.286,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3754,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3755,0.11,1.85,2.20,0.091,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3756,0.12,11.73,7.48,0.308,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3757,0.57,5.97,8.64,0.111,0.35
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3758,0.03,1.55,0.24,0.087,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3759,0.00,7.55,0.00,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3760,0.07,8.99,6.34,0.125,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3761,0.20,4.94,7.58,0.143,0.18
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3762,0.08,0.53,0.16,0.105,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3763,0.50,22.31,13.28,0.222,0.47
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3764,0.20,5.75,6.89,0.222,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3765,0.12,0.02,0.29,0.057,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3766,0.20,24.03,8.98,0.286,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3767,0.17,16.15,8.25,0.2,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3768,0.33,4.70,9.50,0.267,0.22
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3769,0.40,6.90,8.39,0.167,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3770,0.20,12.96,4.39,0.222,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3771,0.16,5.22,7.42,0.083,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3772,0.38,3.44,3.94,0.462,0.20
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3773,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3774,0.75,15.58,15.45,0.2,0.44
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3775,0.44,8.71,9.43,0.267,0.20
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3776,0.17,1.86,2.62,0.154,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3777,1.20,25.10,11.82,0.4,0.55
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3778,0.07,2.71,2.63,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3779,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3780,0.00,0.00,0.00,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3781,0.14,2.21,1.58,0.2,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3782,0.06,3.66,2.95,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3783,0.20,8.97,8.98,0.333,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3784,0.22,9.83,8.98,0.167,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3785,0.20,7.35,8.02,0.154,0.19
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3786,0.06,0.01,0.10,0.114,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3787,0.18,5.26,5.10,0.154,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3788,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3789,0.00,0.00,0.00,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3790,0.17,14.51,8.55,0.182,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3791,0.05,3.20,4.18,0.19,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,3792,0.13,2.82,3.30,0.095,0.05
